date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20250729,0,PM2.5,4,5,5,4,4,4,2,1,4,5,3,2,2,1,1,2,1,3,3,2,3,3,4,,,2,4,4,4,4,2,3,3,3,2
20250729,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250729,0,PM10,5,6,7,5,5,5,4,2,6,9,6,5,3,3,3,2,7,5,9,6,6,4,5,,,4,,7,7,7,24,5,5,,3
20250729,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250729,0,AQI,37,30,30,31,32,33,27,28,28,28,30,28,26,27,27,29,26,35,31,34,31,34,34,,,38,36,31,33,32,31,28,24,35,36
20250729,1,PM2.5,4,5,6,3,4,4,3,1,2,3,4,3,3,2,1,3,2,3,3,2,3,2,4,,,5,8,5,5,4,8,3,2,2,2
20250729,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250729,1,PM10,6,7,7,5,6,5,5,2,4,6,8,5,4,3,2,3,7,5,6,5,6,2,,,,7,8,8,7,7,12,4,4,,3
20250729,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250729,1,AQI,32,24,30,30,26,28,25,25,28,30,28,27,24,23,28,26,22,31,31,30,28,31,34,,,34,32,26,30,28,26,27,26,37,34
20250729,2,PM2.5,4,4,5,3,4,5,4,3,3,2,3,2,3,3,2,4,3,3,3,1,2,1,4,,,6,11,4,7,5,2,2,2,1,2
20250729,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250729,2,PM10,6,5,7,4,5,7,7,4,5,5,7,4,4,5,3,5,8,5,7,6,6,2,4,,,8,13,6,9,9,7,4,4,1,3
20250729,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250729,2,AQI,30,24,32,31,26,25,26,26,26,32,30,30,21,20,23,22,19,31,28,25,26,27,31,,,30,29,28,30,29,26,25,22,36,34
20250729,3,PM2.5,3,5,6,5,3,7,4,3,3,2,2,2,11,7,4,4,3,4,4,2,3,2,5,,,12,18,2,2,1,1,3,2,2,1
