date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20251026,0,PM2.5,114,111,108,113,100,119,95,78,91,102,108,101,41,58,26,46,47,72,69,92,57,100,83,84,80,134,136,133,99,106,119,39,72,129,2
20251026,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251026,0,PM10,155,137,142,147,133,151,132,110,153,145,154,146,52,80,36,68,73,85,84,127,95,124,130,131,111,183,190,182,165,163,182,55,108,195,4
20251026,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251026,0,AQI,149,145,142,148,132,156,125,104,120,134,142,133,58,79,38,64,65,97,93,122,78,132,110,112,107,178,180,176,130,139,156,55,97,170,19
20251026,1,PM2.5,108,103,97,101,93,119,84,66,79,99,91,87,14,35,3,29,34,54,53,79,53,101,75,75,75,123,123,119,91,98,98,3,49,94,2
20251026,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251026,1,PM10,147,128,130,135,123,153,113,99,141,141,130,128,19,47,5,44,53,62,63,118,92,124,121,124,107,170,174,175,159,160,171,7,70,141,4
20251026,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251026,1,AQI,142,135,128,133,123,156,112,89,105,130,120,115,20,50,16,44,52,74,73,105,73,133,100,100,100,162,162,156,120,129,129,20,68,124,19
20251026,2,PM2.5,88,92,58,81,59,81,70,55,60,29,14,61,4,9,2,19,19,34,29,75,59,99,74,71,68,115,114,88,82,91,80,4,25,92,1
20251026,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251026,2,PM10,120,109,79,113,78,104,93,89,104,44,19,84,7,12,4,31,31,39,36,110,101,120,128,117,101,157,164,129,146,151,142,7,37,134,3
20251026,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251026,2,AQI,117,122,79,108,80,108,94,75,82,44,20,83,16,13,16,31,31,49,42,100,80,130,99,95,92,150,149,117,109,120,107,15,37,122,18
20251026,3,PM2.5,27,44,22,16,24,15,41,25,39,1,35,53,2,2,2,12,11,26,15,69,54,95,69,54,61,86,77,54,62,56,78,6,8,16,1
20251026,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251026,3,PM10,37,53,32,24,32,21,53,41,64,3,49,71,4,4,3,21,19,30,19,106,88,120,123,82,93,110,107,72,113,94,106,9,13,26,2
20251026,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251026,3,AQI,39,62,32,24,35,22,58,41,57,20,50,73,17,7,16,21,21,38,22,93,74,125,93,74,83,114,103,74,84,77,104,16,19,26,18
20251026,4,PM2.5,6,22,10,10,7,5,10,12,16,3,8,21,2,2,2,9,9,10,7,58,49,57,41,61,49,39,35,19,9,11,78,3,3,2,1
20251026,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251026,4,PM10,9,27,16,15,10,7,15,21,23,5,13,29,3,3,3,16,15,14,10,95,79,71,69,93,71,49,49,26,14,16,144,5,6,8,3
20251026,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251026,4,AQI,14,32,16,15,23,14,23,21,23,19,15,30,17,6,18,19,20,15,17,79,68,78,60,83,68,55,50,28,14,21,104,13,20,15,18
