date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20250919,0,PM2.5,18,12,16,19,14,18,15,9,18,8,7,10,5,6,6,7,7,9,6,7,3,11,9,,14,16,16,21,14,27,20,7,6,26,8
20250919,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250919,0,PM10,47,31,46,50,41,41,48,19,66,49,24,32,13,16,12,16,18,12,11,22,10,20,18,,37,48,52,60,51,47,52,20,23,60,18
20250919,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250919,0,AQI,47,31,46,50,41,41,48,19,58,49,24,32,18,16,13,16,18,15,15,22,14,20,18,,37,48,51,55,51,47,51,20,23,55,18
20250919,1,PM2.5,18,16,15,19,13,20,12,9,14,9,7,12,6,6,6,6,6,9,6,6,4,9,9,,13,22,21,24,14,22,22,9,6,17,9
20250919,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250919,1,PM10,47,37,43,52,38,47,32,22,45,67,25,43,13,16,13,13,14,12,11,19,11,17,18,,33,60,67,63,52,49,43,22,22,45,17
20250919,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250919,1,AQI,47,37,43,51,38,47,32,22,45,59,25,43,17,16,13,13,14,13,14,19,13,17,18,,33,55,59,57,51,49,43,22,22,45,17
20250919,2,PM2.5,19,16,12,18,12,17,13,10,12,9,12,15,6,7,5,5,5,6,6,6,4,8,8,,12,23,18,27,16,24,25,10,5,16,8
20250919,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250919,2,PM10,48,37,48,50,33,46,37,21,42,55,46,55,12,16,13,12,12,10,10,19,9,15,17,,28,60,57,62,59,51,42,20,22,49,16
20250919,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250919,2,AQI,48,37,48,50,33,46,37,21,42,53,46,53,16,16,13,12,12,13,14,19,15,15,17,,28,55,54,56,55,51,42,20,22,49,16
20250919,3,PM2.5,15,17,11,18,11,18,13,11,12,8,10,11,6,7,5,4,5,5,6,6,4,7,8,,8,25,19,25,18,23,24,8,5,17,9
20250919,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250919,3,PM10,41,36,44,48,28,49,37,24,40,43,38,32,13,17,14,12,12,9,10,17,9,15,16,,18,62,58,59,60,49,52,20,21,52,16
20250919,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250919,3,AQI,41,36,44,48,28,49,37,24,40,43,38,32,15,17,14,12,12,12,12,18,15,15,16,,18,56,54,55,55,49,51,20,21,51,16
20250919,4,PM2.5,14,16,10,15,10,16,11,10,11,7,9,9,6,6,5,4,5,5,6,5,3,8,7,,6,26,19,24,17,28,22,8,5,16,9
20250919,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250919,4,PM10,37,34,38,41,24,44,28,20,34,34,30,26,12,17,14,11,11,9,10,16,9,19,15,,16,65,62,58,52,52,55,19,20,45,16
20250919,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250919,4,AQI,37,34,38,41,24,44,28,20,34,34,30,26,14,17,14,11,11,11,13,17,15,19,15,,16,58,56,54,51,51,53,19,20,45,16
20250919,5,PM2.5,12,14,9,13,8,15,9,8,9,7,8,9,6,5,6,5,5,6,6,6,3,8,7,,6,21,19,25,16,26,21,8,5,16,7
20250919,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250919,5,PM10,33,31,30,37,20,39,23,17,28,32,27,23,13,17,15,14,13,10,10,16,9,16,15,,14,51,59,59,48,44,53,19,21,40,12
20250919,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250919,5,AQI,33,31,30,37,23,39,25,17,28,32,27,23,19,17,15,14,13,10,12,16,14,16,15,,14,51,55,55,48,44,52,19,21,40,12
20250919,6,PM2.5,11,13,7,11,7,13,7,9,8,7,8,7,7,6,6,6,6,5,6,6,4,8,7,,6,19,17,25,15,25,22,7,5,12,8
20250919,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250919,6,PM10,30,29,26,31,18,33,18,16,27,30,26,20,15,17,16,15,15,9,10,17,9,15,14,,14,51,53,58,47,43,48,19,20,28,14
20250919,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250919,6,AQI,30,29,26,31,20,33,19,19,27,30,26,20,15,17,16,15,15,10,11,17,13,15,14,,14,51,52,54,47,43,48,19,20,32,14
20250919,7,PM2.5,11,12,8,12,6,12,7,10,8,7,8,8,7,7,7,6,7,6,7,6,4,8,8,,6,17,15,24,17,26,,7,5,11,10
20250919,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250919,7,PM10,30,29,26,32,17,30,21,17,26,31,27,25,16,19,20,16,17,11,11,19,11,16,16,,16,47,53,56,53,47,,18,20,27,18
20250919,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250919,7,AQI,30,29,26,32,19,30,21,17,26,31,27,25,16,19,20,16,17,11,11,19,11,16,16,,16,47,52,53,52,47,,18,20,28,18
20250919,8,PM2.5,8,12,8,13,6,9,8,9,9,6,8,10,8,8,7,8,8,8,9,7,6,12,8,,8,17,15,24,21,26,,8,7,15,13
20250919,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250919,8,PM10,24,29,27,33,17,24,21,18,29,29,30,32,18,25,18,18,21,16,15,25,15,24,19,,21,48,51,55,59,48,,20,24,40,25
20250919,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250919,8,AQI,24,29,27,33,17,24,21,18,29,29,30,32,18,25,18,18,21,16,15,25,15,24,19,,21,48,51,53,55,48,,20,24,40,25
20250919,9,PM2.5,10,13,8,15,8,10,9,10,11,7,10,8,11,15,10,8,9,9,11,7,6,14,11,,10,20,19,20,17,19,,11,6,25,14
20250919,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250919,9,PM10,27,30,29,40,18,26,25,21,33,28,36,23,27,42,22,21,24,20,22,24,15,29,26,,26,55,55,44,43,35,,26,22,56,29
20250919,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250919,9,AQI,27,30,29,40,18,26,25,21,33,28,36,23,27,42,22,21,24,20,22,24,15,29,26,,26,53,53,44,43,35,,26,22,53,29
20250919,10,PM2.5,15,15,10,16,12,15,11,10,14,,12,9,12,13,11,7,8,9,13,9,6,25,20,,15,25,23,13,11,13,,15,9,21,14
20250919,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250919,10,PM10,34,36,36,44,24,37,32,21,40,45,40,26,31,34,27,20,21,19,27,24,13,45,46,,38,61,56,30,31,27,,37,28,45,33
20250919,10,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250919,10,AQI,34,36,36,44,24,37,32,21,40,45,40,26,31,34,27,20,21,19,27,24,15,45,46,,38,56,53,30,31,27,,37,28,45,33
20250919,11,PM2.5,17,18,13,20,14,17,12,13,17,19,14,13,11,13,12,8,8,17,26,12,9,33,27,,17,23,16,9,7,9,,12,13,15,20
20250919,11,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
