date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20250701,0,PM2.5,25,32,33,39,28,39,33,24,35,35,31,25,18,34,34,37,42,40,29,33,33,,53,17,28,32,50,33,34,32,47,30,40,25,38
20250701,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,0,PM10,44,45,47,51,45,53,49,36,52,53,51,45,53,51,37,53,53,53,,51,48,45,77,,46,49,76,53,53,42,80,64,65,50,46
20250701,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,0,AQI,44,46,48,55,45,55,49,36,51,52,51,45,52,51,49,53,59,57,42,51,48,45,73,26,46,49,69,52,52,46,65,57,58,50,54
20250701,1,PM2.5,2,21,39,31,26,24,40,35,47,36,37,35,18,40,39,40,39,48,44,43,32,28,62,21,36,33,47,40,12,22,9,29,30,35,45
20250701,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,1,PM10,29,30,49,40,39,34,63,46,61,62,67,56,46,59,45,55,48,63,62,61,49,61,88,,58,48,70,66,16,29,79,69,48,63,49
20250701,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,1,AQI,41,33,55,45,39,35,57,50,65,56,59,53,46,57,55,57,55,67,62,60,49,56,84,30,54,48,65,58,38,32,65,60,48,57,63
20250701,2,PM2.5,,11,24,18,8,10,42,35,53,40,42,40,9,33,40,39,38,14,13,53,30,29,60,6,18,5,15,28,2,9,11,33,31,44,41
20250701,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,2,PM10,16,15,29,24,12,14,67,47,75,70,76,61,31,47,,54,46,19,,57,52,65,81,,26,10,18,42,,12,,69,51,68,44
20250701,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,2,AQI,38,29,35,29,35,29,59,50,73,60,63,57,31,48,57,55,54,38,37,73,51,58,82,28,27,33,32,42,29,21,21,60,51,62,58
20250701,3,PM2.5,,15,30,26,16,17,44,46,53,44,46,45,7,26,39,33,33,4,2,12,10,33,61,5,13,15,31,32,2,10,20,46,36,42,44
20250701,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,3,PM10,26,23,40,36,23,23,67,67,72,73,82,65,35,36,,45,37,8,,,19,64,79,,19,25,40,45,5,14,,79,57,61,45
20250701,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,3,AQI,31,23,43,38,30,25,62,64,73,62,66,63,35,38,55,48,48,36,33,32,37,57,83,27,27,25,45,46,26,16,29,65,54,59,62
20250701,4,PM2.5,,21,27,29,23,26,45,45,49,41,44,42,2,17,36,33,31,6,3,14,7,35,64,9,10,29,43,23,4,11,23,47,40,46,45
20250701,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,4,PM10,33,32,37,38,34,34,64,67,62,64,75,57,20,23,,43,34,11,,15,14,61,78,19,17,45,57,32,8,14,29,88,60,61,46
20250701,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,4,AQI,33,32,39,42,34,38,63,63,68,58,63,59,30,32,52,48,45,37,35,29,33,56,87,26,26,45,60,33,18,16,33,69,57,64,63
20250701,5,PM2.5,,24,27,27,29,31,38,39,54,39,38,37,1,19,33,29,27,9,6,11,8,31,55,25,16,35,41,12,19,25,44,45,48,47,39
20250701,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,5,PM10,40,35,36,33,42,41,53,60,62,60,67,50,21,24,,37,31,14,,13,15,52,66,32,27,50,55,15,30,32,44,79,70,57,40
20250701,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,5,AQI,40,35,39,39,42,45,54,55,74,55,59,53,30,31,48,42,39,30,30,28,30,51,75,36,27,50,58,19,30,36,62,65,67,65,55
20250701,6,PM2.5,,29,24,29,24,29,35,34,38,35,36,34,15,29,27,26,25,9,6,12,7,27,45,30,22,37,46,19,32,34,56,34,38,40,34
20250701,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,6,PM10,34,39,31,35,35,38,45,50,38,55,64,46,35,36,,32,29,15,,14,14,45,53,40,35,50,66,26,49,42,76,67,53,46,35
20250701,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,6,AQI,34,42,35,42,35,42,50,50,54,53,57,49,35,42,39,38,36,26,25,22,26,45,63,43,35,53,64,28,49,49,77,59,54,57,49
20250701,7,PM2.5,,43,37,51,33,42,35,24,30,22,21,22,19,30,31,25,23,9,4,11,6,27,46,27,24,46,51,37,41,48,59,32,38,26,37
20250701,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,7,PM10,51,60,45,56,48,53,42,36,31,36,39,29,38,36,,31,28,14,,12,13,44,51,37,37,60,74,54,63,60,89,58,49,29,
20250701,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,7,AQI,51,60,53,70,48,59,50,36,43,36,39,32,38,43,45,36,33,24,22,20,24,44,64,39,37,64,70,53,58,67,80,54,54,38,53
20250701,8,PM2.5,,43,42,58,39,47,54,29,49,23,29,32,22,34,41,20,19,11,7,10,5,26,46,32,29,50,52,31,34,49,50,22,34,28,45
20250701,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,8,PM10,54,65,55,,54,58,63,40,52,36,52,40,42,41,54,26,23,17,,,12,44,49,50,42,63,77,42,52,56,88,39,41,32,
20250701,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,8,AQI,52,60,59,79,55,65,74,42,68,36,51,46,42,49,58,29,28,20,19,20,23,44,64,50,42,69,72,45,51,68,69,39,49,40,63
20250701,9,PM2.5,30,18,28,30,34,27,48,32,36,21,27,33,27,41,51,24,19,20,13,12,7,30,55,41,41,38,47,8,2,10,21,24,27,27,37
20250701,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,9,PM10,,29,37,,45,34,58,43,37,31,51,37,53,49,70,31,27,27,,,15,51,66,60,58,47,64,9,3,11,61,40,34,29,
20250701,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,9,AQI,43,29,40,43,49,39,67,46,52,31,51,48,52,58,70,35,30,29,20,21,18,51,75,58,58,54,65,25,30,27,56,40,39,39,53
20250701,10,PM2.5,17,8,17,14,15,11,32,27,24,22,19,23,52,46,54,14,,37,27,27,14,32,56,30,31,32,52,10,1,7,19,24,25,17,29
20250701,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,10,PM10,,13,21,,19,15,38,35,,28,37,27,62,52,68,19,,49,,,26,55,72,33,40,37,69,10,2,9,26,35,35,,
20250701,10,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,10,AQI,30,13,26,29,26,27,46,39,35,32,37,33,72,64,74,36,3,53,39,39,26,53,77,43,45,46,72,26,28,26,28,35,36,25,42
20250701,11,PM2.5,13,,13,15,7,8,22,16,15,18,15,18,53,44,40,8,6,50,39,,27,19,40,12,9,13,19,12,4,13,25,17,24,19,28
20250701,11,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,11,PM10,,,17,,11,11,26,20,18,22,29,20,61,48,47,10,8,62,55,,45,35,52,12,13,15,24,12,7,15,,26,29,21,
20250701,11,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,11,AQI,38,28,30,33,34,34,32,29,26,28,29,26,73,62,57,40,35,69,55,23,45,35,57,29,30,31,30,31,29,26,36,26,35,29,40
20250701,12,PM2.5,16,8,12,11,9,10,18,11,12,10,16,14,67,45,40,6,5,31,22,,31,12,33,,6,11,17,5,5,9,12,13,24,9,22
20250701,12,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,12,PM10,,11,18,,16,15,23,13,13,16,27,17,,50,48,8,6,37,,,47,24,42,,9,11,20,,7,12,31,19,30,10,22
20250701,12,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,12,AQI,41,32,35,36,37,35,35,36,31,35,36,28,90,63,57,43,40,45,32,27,47,24,48,36,35,36,33,31,33,28,35,33,35,37,35
20250701,13,PM2.5,8,6,4,6,4,5,8,5,5,4,6,5,51,32,42,5,5,15,10,28,26,12,31,11,7,9,13,6,3,7,21,6,16,5,17
20250701,13,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,13,PM10,,9,7,,7,8,10,7,,7,12,7,53,37,45,6,5,18,,35,35,22,38,12,10,10,14,7,4,10,42,11,19,,17
20250701,13,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,13,AQI,40,33,36,37,39,35,37,39,34,38,40,30,70,46,59,46,44,39,35,40,38,32,45,35,34,38,37,34,37,32,42,37,36,37,37
20250701,14,PM2.5,8,6,4,6,3,5,,2,5,4,3,3,21,15,20,6,5,14,11,16,17,7,19,7,6,6,11,5,4,5,15,4,7,5,12
20250701,14,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,14,PM10,,9,7,,5,7,,3,,7,8,4,29,20,,8,6,17,,22,20,12,24,9,8,7,,6,5,8,48,7,9,5,
20250701,14,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,14,AQI,43,37,38,39,39,38,36,39,34,35,39,29,44,44,48,47,44,42,38,35,37,37,38,36,35,40,39,38,39,35,48,39,38,36,38
20250701,15,PM2.5,9,6,5,8,4,6,6,2,6,5,4,3,10,8,15,9,8,11,8,10,11,5,11,4,5,4,9,6,4,5,5,5,6,6,14
20250701,15,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,15,PM10,,10,8,,6,9,8,3,7,9,9,5,16,12,,11,10,15,,,14,8,14,6,6,5,,8,8,8,47,6,8,9,14
20250701,15,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,15,AQI,46,40,39,41,40,41,37,38,36,38,39,29,42,44,48,47,46,44,40,38,40,39,39,40,40,40,41,40,40,36,47,39,38,33,38
20250701,16,PM2.5,11,8,6,9,5,7,8,3,9,7,6,5,5,5,8,9,9,6,5,6,7,6,14,5,5,5,12,7,8,8,7,6,6,8,16
20250701,16,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,16,PM10,,14,11,9,8,11,10,5,9,12,13,7,10,7,,11,11,10,,8,10,10,18,7,7,8,12,10,13,10,21,8,9,13,16
20250701,16,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,16,AQI,48,42,41,43,43,42,38,41,39,39,42,32,41,42,48,49,47,46,41,40,42,38,40,43,41,41,42,38,39,36,30,40,39,37,38
20250701,17,PM2.5,12,9,7,10,7,9,10,4,11,9,8,6,6,5,6,8,8,5,6,6,7,5,12,9,7,6,13,10,9,7,6,7,8,9,18
20250701,17,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,17,PM10,,15,13,,10,13,13,7,13,15,16,10,10,7,,12,11,8,12,7,8,8,15,16,9,10,15,14,15,10,25,10,12,16,19
20250701,17,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,17,AQI,49,41,41,42,44,43,40,43,38,40,43,33,42,43,46,48,47,45,42,41,45,38,40,40,40,41,42,37,38,35,32,41,40,40,40
20250701,18,PM2.5,14,14,11,13,8,10,13,5,14,14,11,8,,7,6,8,7,10,8,12,11,5,12,12,11,5,12,12,13,8,6,9,10,11,19
20250701,18,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,18,PM10,15,20,16,,12,15,17,10,17,18,20,13,,9,,11,11,13,10,16,13,7,15,23,16,9,16,16,17,11,27,12,15,20,23
20250701,18,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,18,AQI,45,39,41,42,41,40,40,43,40,42,43,33,44,42,45,47,46,45,40,42,44,38,40,41,40,40,41,37,37,35,32,40,39,43,41
20250701,19,PM2.5,17,18,14,21,10,15,16,7,17,17,13,9,,9,8,8,8,22,17,16,17,7,16,11,10,6,14,14,15,10,6,11,14,11,22
20250701,19,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,19,PM10,19,22,20,,16,22,21,13,23,22,23,15,,11,,12,13,26,,22,20,10,20,23,14,10,18,19,20,14,26,15,19,22,30
20250701,19,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250701,19,AQI,44,36,42,43,42,39,41,44,39,42,44,32,34,40,44,43,43,42,38,41,40,36,38,36,34,37,37,38,37,35,32,40,38,42,42
20250701,20,PM2.5,20,20,21,28,13,19,19,8,19,21,15,11,13,11,9,12,13,18,13,17,19,8,18,15,10,7,16,15,15,13,6,15,19,11,23
20250701,20,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
