date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20250717,0,PM2.5,18,17,24,22,10,23,17,9,17,16,9,9,2,2,1,2,2,6,5,5,4,4,4,31,16,17,24,21,22,23,22,6,10,18,11
20250717,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250717,0,PM10,31,25,35,37,13,33,27,15,30,30,21,18,5,4,4,4,3,11,11,10,9,8,7,36,26,29,43,37,36,32,30,13,18,42,18
20250717,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250717,0,AQI,31,25,35,37,19,33,27,15,30,30,22,18,20,19,12,20,15,11,13,13,11,13,12,45,26,29,43,37,36,33,32,18,18,42,25
20250717,1,PM2.5,8,15,10,13,5,12,16,8,14,13,5,6,2,1,,4,2,5,4,4,4,4,4,28,17,22,29,20,25,27,24,4,6,18,9
20250717,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250717,1,PM10,16,22,16,24,13,18,27,11,26,28,13,11,4,2,,,3,10,9,10,9,8,7,33,29,38,57,44,42,41,47,11,12,45,15
20250717,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250717,1,AQI,20,22,22,26,14,18,27,12,26,28,20,12,19,21,,20,14,11,14,15,9,10,9,40,29,38,54,44,42,41,47,16,12,45,19
20250717,2,PM2.5,5,9,6,10,5,6,10,4,9,10,3,3,1,1,,4,2,4,4,3,4,4,4,17,15,21,23,19,24,16,27,3,4,18,3
20250717,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250717,2,PM10,10,14,11,18,15,10,17,6,19,22,7,7,3,2,,,4,9,9,9,10,9,7,24,25,36,47,46,40,25,64,8,9,40,6
20250717,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250717,2,AQI,16,14,17,19,19,14,26,10,19,22,20,14,24,22,,18,12,13,15,14,15,9,9,25,25,36,47,46,40,25,57,14,11,40,20
20250717,3,PM2.5,4,5,4,6,3,4,6,4,5,4,2,2,1,1,,4,2,5,4,3,3,5,4,9,8,11,12,14,14,7,30,2,4,17,1
20250717,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250717,3,PM10,9,9,10,11,9,6,12,7,12,9,5,5,3,2,,,4,10,8,8,9,10,8,16,14,20,28,36,23,12,60,6,9,39,2
20250717,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250717,3,AQI,20,9,14,16,16,16,19,11,12,14,21,15,18,23,,13,7,13,15,14,14,10,8,16,14,20,28,36,23,15,55,15,11,39,22
20250717,4,PM2.5,3,4,3,4,2,3,4,4,3,3,1,2,2,1,,5,2,5,3,3,3,5,5,5,4,6,7,6,,4,19,2,4,15,2
20250717,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250717,4,PM10,8,8,8,8,7,5,9,7,7,7,4,4,3,2,,5,5,10,8,10,9,9,9,11,9,12,19,17,,8,59,6,10,37,3
20250717,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250717,4,AQI,19,19,14,15,15,14,17,12,13,13,21,13,19,24,,13,13,13,15,19,9,9,9,13,11,12,23,18,,13,55,15,10,37,23
20250717,5,PM2.5,2,2,3,3,2,3,3,3,3,3,1,2,1,1,,5,3,5,3,3,4,5,5,5,4,5,5,6,5,3,17,1,3,14,2
20250717,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250717,5,PM10,6,6,7,6,7,5,8,6,7,8,4,5,3,2,,6,6,10,9,10,10,9,8,11,9,12,16,18,9,6,56,5,8,40,3
20250717,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
