date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20250917,0,PM2.5,7,3,3,3,5,4,5,2,4,3,2,4,2,1,1,1,1,4,2,2,2,8,3,,2,5,3,3,1,5,3,3,5,5,1
20250917,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,0,PM10,20,13,11,10,13,11,13,6,10,11,6,9,5,4,4,5,4,7,4,7,4,19,8,,7,15,13,12,7,11,8,9,13,18,3
20250917,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,0,AQI,20,18,16,16,24,14,20,15,10,11,18,20,17,17,20,14,11,12,13,16,15,19,15,,16,17,18,16,14,19,10,10,13,20,18
20250917,1,PM2.5,5,3,2,2,3,4,3,2,3,2,2,2,2,1,1,1,1,3,2,2,2,8,5,,1,4,3,2,2,5,2,2,6,3,1
20250917,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,1,PM10,14,10,8,7,11,12,8,5,7,8,8,,4,3,3,3,3,5,4,7,4,19,12,,7,15,15,9,11,12,15,8,16,12,2
20250917,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,1,AQI,23,20,13,14,22,18,13,15,12,13,16,12,17,16,20,13,11,11,13,16,15,19,12,,14,19,23,15,27,26,15,11,16,16,18
20250917,2,PM2.5,3,2,1,1,2,3,4,2,3,2,2,2,2,1,1,1,1,2,2,2,2,7,4,,1,4,3,2,2,7,3,2,3,4,1
20250917,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,2,PM10,9,7,8,6,8,9,10,4,8,7,6,,4,3,3,3,3,4,4,8,3,15,10,,5,14,13,6,13,13,20,7,8,19,2
20250917,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,2,AQI,18,21,12,14,20,14,20,15,12,13,14,19,17,16,19,12,9,11,13,14,15,15,10,,15,17,20,13,27,27,21,11,11,30,17
20250917,3,PM2.5,2,2,1,1,2,2,5,2,4,1,1,3,2,1,1,1,2,2,1,2,3,5,6,,1,4,2,1,1,6,3,2,3,4,1
20250917,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,3,PM10,7,6,7,5,9,8,11,4,9,7,5,,4,3,3,4,4,3,4,9,5,10,14,,4,13,11,5,10,14,10,6,8,22,2
20250917,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,3,AQI,15,20,12,14,19,12,26,14,13,14,14,26,16,16,19,11,7,12,14,13,12,13,14,,13,16,17,12,27,28,21,9,9,31,18
20250917,4,PM2.5,2,2,1,1,2,2,4,2,4,1,1,2,2,1,1,2,3,2,1,1,3,3,4,,2,4,2,1,1,5,3,2,4,4,1
20250917,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,4,PM10,6,6,7,5,8,6,10,5,11,7,5,,4,3,3,4,7,3,3,9,5,8,12,,8,11,11,5,9,13,8,7,10,20,2
20250917,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,4,AQI,14,22,14,14,20,11,24,9,18,12,14,18,15,15,19,8,7,11,13,13,13,8,13,,15,18,18,12,28,28,21,8,10,29,17
20250917,5,PM2.5,2,2,1,1,2,2,4,2,4,1,1,3,2,2,1,3,4,2,1,1,3,3,3,,2,3,2,1,1,3,3,2,3,3,1
20250917,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,5,PM10,6,5,7,6,7,6,10,7,9,8,6,4,5,4,4,6,9,3,4,9,6,7,9,,7,11,12,6,9,9,6,6,8,14,2
20250917,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250917,5,AQI,13,18,15,18,18,11,25,11,13,12,9,19,15,15,17,12,10,11,11,12,11,10,9,,11,20,21,18,27,29,20,12,10,25,17
20250917,6,PM2.5,2,2,1,1,2,3,4,3,3,1,2,2,2,2,2,2,2,2,2,1,3,3,6,,1,3,2,1,1,3,3,2,3,3,1
